Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Direccion_API,Latitud,Longitud
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TERPEL ITAGUI,TERPEL,Calle 45 No.50-28,GASOLINA CORRIENTE OXIGENADA,9110.0,A,"Calle 45 No.50-28, Itagui, Colombia",6.17041,-75.61309
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TERPEL ITAGUI,TERPEL,Calle 45 No.50-28,BIODIESEL EXTRA,9040.0,A,"Calle 45 No.50-28, Itagui, Colombia",6.17041,-75.61309
2022,6,5,ANTIOQUIA,5360,ITAGUI,ZEUSS DOÃ‘A MARIA,ZEUSS,CARRERA 52 No. 63-04,GASOLINA CORRIENTE OXIGENADA,9443.0,A,"CARRERA 52 No. 63-04, Itagui, Colombia",6.17904,-75.60157
2022,6,5,ANTIOQUIA,5360,ITAGUI,ZEUSS DOÃ‘A MARIA,ZEUSS,CARRERA 52 No. 63-04,GASOLINA EXTRA OXIGENADA,19110.0,A,"CARRERA 52 No. 63-04, Itagui, Colombia",6.17904,-75.60157
2022,6,5,ANTIOQUIA,5360,ITAGUI,ZEUSS DOÃ‘A MARIA,ZEUSS,CARRERA 52 No. 63-04,BIODIESEL EXTRA,9568.0,A,"CARRERA 52 No. 63-04, Itagui, Colombia",6.17904,-75.60157
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION TEXACO #3,TEXACO,CARRERA 42 No. 73A-29,GASOLINA CORRIENTE OXIGENADA,9120.0,A,"CARRERA 42 No. 73A-29, Itagui, Colombia",6.18076,-75.59176
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION TEXACO #3,TEXACO,CARRERA 42 No. 73A-29,BIODIESEL EXTRA,8850.0,A,"CARRERA 42 No. 73A-29, Itagui, Colombia",6.18076,-75.59176
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION TEXACO #3,TEXACO,CARRERA 42 No. 73A-29,GASOLINA EXTRA OXIGENADA,17850.0,A,"CARRERA 42 No. 73A-29, Itagui, Colombia",6.18076,-75.59176
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION TEXACO #3,TEXACO,CARRERA 42 No. 73A-29,BIODIESEL EXTRA,8840.0,A,"CARRERA 42 No. 73A-29, Itagui, Colombia",6.18076,-75.59176
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION TEXACO #3,TEXACO,CARRERA 42 No. 73A-29,GASOLINA CORRIENTE OXIGENADA,8950.0,A,"CARRERA 42 No. 73A-29, Itagui, Colombia",6.18076,-75.59176
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION TEXACO #3,TEXACO,CARRERA 42 No. 73A-29,GASOLINA EXTRA OXIGENADA,17030.0,A,"CARRERA 42 No. 73A-29, Itagui, Colombia",6.18076,-75.59176
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO SERVICENTRO MAXIMO DEL SUR,TEXACO,Carrera 50a No 38  30,BIODIESEL EXTRA,9370.0,A,"Carrera 50a No 38  30, Itagui, Colombia",6.16839,-75.61844
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO SERVICENTRO MAXIMO DEL SUR,TEXACO,Carrera 50a No 38  30,GASOLINA EXTRA OXIGENADA,18370.0,A,"Carrera 50a No 38  30, Itagui, Colombia",6.16839,-75.61844
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO SERVICENTRO MAXIMO DEL SUR,TEXACO,Carrera 50a No 38  30,GASOLINA CORRIENTE OXIGENADA,9280.0,A,"Carrera 50a No 38  30, Itagui, Colombia",6.16839,-75.61844
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO ITAGUI CON CALLE 50,TERPEL,CALLE 50 No. 52-21,GASOLINA EXTRA OXIGENADA,17700.0,A,"CALLE 50 No. 52-21, Itagui, Colombia",6.17356,-75.61058
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO ITAGUI CON CALLE 50,TERPEL,CALLE 50 No. 52-21,GASOLINA CORRIENTE OXIGENADA,8990.0,A,"CALLE 50 No. 52-21, Itagui, Colombia",6.17356,-75.61058
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO ITAGUI CON CALLE 50,TERPEL,CALLE 50 No. 52-21,BIODIESEL EXTRA,9100.0,A,"CALLE 50 No. 52-21, Itagui, Colombia",6.17356,-75.61058
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS LA SANTA MARIA,MOBIL,CARRERA 50A No. 38-49,BIODIESEL EXTRA,9350.0,A,"CARRERA 50A No. 38-49, Itagui, Colombia",6.16871,-75.61848
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS LA SANTA MARIA,MOBIL,CARRERA 50A No. 38-49,GASOLINA CORRIENTE OXIGENADA,9100.0,A,"CARRERA 50A No. 38-49, Itagui, Colombia",6.16871,-75.61848
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS LA SANTA MARIA,MOBIL,CARRERA 50A No. 38-49,GASOLINA EXTRA OXIGENADA,16000.0,A,"CARRERA 50A No. 38-49, Itagui, Colombia",6.16871,-75.61848
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,BIODIESEL EXTRA,8900.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,BIODIESEL EXTRA,8850.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,GASOLINA CORRIENTE OXIGENADA,9070.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,GASOLINA EXTRA OXIGENADA,18310.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,GASOLINA EXTRA OXIGENADA,17770.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,GASOLINA CORRIENTE OXIGENADA,9170.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,GASOLINA CORRIENTE OXIGENADA,9000.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,BIODIESEL EXTRA,8900.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO LA MONTAÃ‘A,TERPEL,CRA 42 N 72-81,GASOLINA EXTRA OXIGENADA,16960.0,A,"CRA 42 N 72-81, Itagui, Colombia",6.17969,-75.59234
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM EL CERRITO,MOBIL,Calle 50 No. 45-15,BIODIESEL EXTRA,9310.0,A,"Calle 50 No. 45-15, Itagui, Colombia",6.16883,-75.60846
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM EL CERRITO,MOBIL,Calle 50 No. 45-15,GASOLINA CORRIENTE OXIGENADA,8990.0,A,"Calle 50 No. 45-15, Itagui, Colombia",6.16883,-75.60846
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM EL CERRITO,MOBIL,Calle 50 No. 45-15,BIODIESEL EXTRA,9260.0,A,"Calle 50 No. 45-15, Itagui, Colombia",6.16883,-75.60846
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM EL CERRITO,MOBIL,Calle 50 No. 45-15,GASOLINA CORRIENTE OXIGENADA,9160.0,A,"Calle 50 No. 45-15, Itagui, Colombia",6.16883,-75.60846
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM EL CERRITO,MOBIL,Calle 50 No. 45-15,GASOLINA CORRIENTE OXIGENADA,9280.0,A,"Calle 50 No. 45-15, Itagui, Colombia",6.16883,-75.60846
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM EL CERRITO,MOBIL,Calle 50 No. 45-15,BIODIESEL EXTRA,9310.0,A,"Calle 50 No. 45-15, Itagui, Colombia",6.16883,-75.60846
2022,6,5,ANTIOQUIA,5360,ITAGUI,AUTOGAS DE COLOMBIA BREASCOL S.A. EDS TERPEL CENTRAL MAYORISTA,TERPEL,Calle 84 A No. 46A-30,BIODIESEL EXTRA,9360.0,A,"Calle 84 A No. 46A-30, Itagui, Colombia",6.17025,-75.61166
2022,6,5,ANTIOQUIA,5360,ITAGUI,AUTOGAS DE COLOMBIA BREASCOL S.A. EDS TERPEL CENTRAL MAYORISTA,TERPEL,Calle 84 A No. 46A-30,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"Calle 84 A No. 46A-30, Itagui, Colombia",6.17025,-75.61166
2022,6,5,ANTIOQUIA,5360,ITAGUI,AUTOGAS DE COLOMBIA BREASCOL S.A. EDS TERPEL CENTRAL MAYORISTA,TERPEL,Calle 84 A No. 46A-30,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"Calle 84 A No. 46A-30, Itagui, Colombia",6.17025,-75.61166
2022,6,5,ANTIOQUIA,5360,ITAGUI,AUTOGAS DE COLOMBIA BREASCOL S.A. EDS TERPEL CENTRAL MAYORISTA,TERPEL,Calle 84 A No. 46A-30,GASOLINA CORRIENTE OXIGENADA,9450.0,A,"Calle 84 A No. 46A-30, Itagui, Colombia",6.17025,-75.61166
2022,6,5,ANTIOQUIA,5360,ITAGUI,AUTOGAS DE COLOMBIA BREASCOL S.A. EDS TERPEL CENTRAL MAYORISTA,TERPEL,Calle 84 A No. 46A-30,BIODIESEL EXTRA,9360.0,A,"Calle 84 A No. 46A-30, Itagui, Colombia",6.17025,-75.61166
2022,6,5,ANTIOQUIA,5360,ITAGUI,AUTOGAS DE COLOMBIA BREASCOL S.A. EDS TERPEL CENTRAL MAYORISTA,TERPEL,Calle 84 A No. 46A-30,BIODIESEL EXTRA,9360.0,A,"Calle 84 A No. 46A-30, Itagui, Colombia",6.17025,-75.61166
2022,6,5,ANTIOQUIA,5360,ITAGUI,EDS  TERPEL LA CEIBA,TERPEL,CALLE 31 No. 50A-32,GASOLINA CORRIENTE OXIGENADA,9050.0,A,"CALLE 31 No. 50A-32, Itagui, Colombia",6.16358,-75.62275
2022,6,5,ANTIOQUIA,5360,ITAGUI,EDS  TERPEL LA CEIBA,TERPEL,CALLE 31 No. 50A-32,BIODIESEL EXTRA,9040.0,A,"CALLE 31 No. 50A-32, Itagui, Colombia",6.16358,-75.62275
2022,6,5,ANTIOQUIA,5360,ITAGUI,EDS  TERPEL LA CEIBA,TERPEL,CALLE 31 No. 50A-32,GASOLINA EXTRA OXIGENADA,17560.0,A,"CALLE 31 No. 50A-32, Itagui, Colombia",6.16358,-75.62275
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO DITAIRES,TEXACO,CALLE 36 No. 59-68,BIODIESEL EXTRA,9460.0,A,"CALLE 36 No. 59-68, Itagui, Colombia",6.17104,-75.62726
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO DITAIRES,TEXACO,CALLE 36 No. 59-68,GASOLINA EXTRA OXIGENADA,17990.0,A,"CALLE 36 No. 59-68, Itagui, Colombia",6.17104,-75.62726
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO DITAIRES,TEXACO,CALLE 36 No. 59-68,GASOLINA CORRIENTE OXIGENADA,9480.0,A,"CALLE 36 No. 59-68, Itagui, Colombia",6.17104,-75.62726
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,CARRERA 52D No. 74-79,BIODIESEL EXTRA,9615.0,A,"CARRERA 52D No. 74-79, Itagui, Colombia",6.18669,-75.59828
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,CARRERA 52D No. 74-79,GASOLINA CORRIENTE OXIGENADA,9457.0,A,"CARRERA 52D No. 74-79, Itagui, Colombia",6.18669,-75.59828
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,CARRERA 52D No. 74-79,GASOLINA EXTRA OXIGENADA,17110.0,A,"CARRERA 52D No. 74-79, Itagui, Colombia",6.18669,-75.59828
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,BIODIESEL EXTRA,9230.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA EXTRA OXIGENADA,17890.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA CORRIENTE OXIGENADA,9270.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,BIODIESEL EXTRA,9230.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,BIODIESEL EXTRA,9180.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA EXTRA OXIGENADA,17890.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,BIODIESEL EXTRA,9230.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA EXTRA OXIGENADA,18510.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA EXTRA OXIGENADA,17110.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM SURAMERICA,TEXACO,CARRERA 42 No. 24-345 AUTOPISTA SUR,GASOLINA CORRIENTE OXIGENADA,9100.0,A,"CARRERA 42 No. 24-345 AUTOPISTA SUR, Itagui, Colombia",4.59507,-74.12756
2022,6,5,ANTIOQUIA,5360,ITAGUI,EDS ALPUJARRA 87,BIOMAX,CARRERA 42 No. 24-96 INTERIOR 180,BIODIESEL EXTRA,8872.0,A,"CARRERA 42 No. 24-96 INTERIOR 180, Itagui, Colombia",6.15606,-75.62318
2022,6,5,ANTIOQUIA,5360,ITAGUI,EDS ALPUJARRA 87,BIOMAX,CARRERA 42 No. 24-96 INTERIOR 180,GASOLINA CORRIENTE OXIGENADA,8990.0,A,"CARRERA 42 No. 24-96 INTERIOR 180, Itagui, Colombia",6.15606,-75.62318
2022,6,5,ANTIOQUIA,5360,ITAGUI,EDS ALPUJARRA 87,BIOMAX,CARRERA 42 No. 24-96 INTERIOR 180,BIODIESEL EXTRA,8922.0,A,"CARRERA 42 No. 24-96 INTERIOR 180, Itagui, Colombia",6.15606,-75.62318
2022,6,5,ANTIOQUIA,5360,ITAGUI,EDS ALPUJARRA 87,BIOMAX,CARRERA 42 No. 24-96 INTERIOR 180,GASOLINA CORRIENTE OXIGENADA,8990.0,A,"CARRERA 42 No. 24-96 INTERIOR 180, Itagui, Colombia",6.15606,-75.62318
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,GASOLINA EXTRA OXIGENADA,18720.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,BIODIESEL EXTRA,9460.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,BIODIESEL EXTRA,9460.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,GASOLINA CORRIENTE OXIGENADA,9290.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,GASOLINA EXTRA OXIGENADA,19230.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,GASOLINA CORRIENTE OXIGENADA,9350.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,GASOLINA EXTRA OXIGENADA,18620.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,BIODIESEL EXTRA,9460.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,GASOLINA EXTRA OXIGENADA,18620.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIOS TEXACO FLA,TEXACO,CARRERA 50C No. 12 SUR - 4,BIODIESEL EXTRA,9460.0,A,"CARRERA 50C No. 12 SUR - 4, Itagui, Colombia",6.19658,-75.58716
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,BIODIESEL EXTRA,9490.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,GASOLINA CORRIENTE OXIGENADA,9550.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,GASOLINA EXTRA OXIGENADA,17600.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,BIODIESEL EXTRA,9490.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,GASOLINA EXTRA OXIGENADA,18990.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,GASOLINA EXTRA OXIGENADA,18990.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,GASOLINA CORRIENTE OXIGENADA,9390.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,GASOLINA CORRIENTE OXIGENADA,9490.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,GASOLINA CORRIENTE OXIGENADA,9550.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,BIODIESEL EXTRA,9490.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,BIODIESEL EXTRA,9450.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO TEXACO COLTEJER,TEXACO,CARRERA 52 No. 60-110,GASOLINA EXTRA OXIGENADA,18390.0,A,"CARRERA 52 No. 60-110, Itagui, Colombia",6.1634,-75.6282
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,BIODIESEL EXTRA,9450.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,GASOLINA EXTRA OXIGENADA,17130.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,BIODIESEL EXTRA,9400.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,GASOLINA EXTRA OXIGENADA,17920.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,GASOLINA EXTRA OXIGENADA,18540.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,GASOLINA CORRIENTE OXIGENADA,9160.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,BIODIESEL EXTRA,9450.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,GASOLINA CORRIENTE OXIGENADA,9280.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
2022,6,5,ANTIOQUIA,5360,ITAGUI,ESTACION DE SERVICIO DISTRACOM LOS NARANJOS,TEXACO,CARRERA 42 No. 54A-35,GASOLINA CORRIENTE OXIGENADA,9280.0,A,"CARRERA 42 No. 54A-35, Itagui, Colombia",6.17057,-75.60349
